detected,predicted_family,source_type,sink,module,field,file,line,path_valid,evidence,case_id,detector,config_sha256,policy_sha256,status
False,,,,,,,,,,c_c2bdabf56b154c5a,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_c2bdabf56b154c5a,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_c2bdabf56b154c5a,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_c2ed5d72fa75485f,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_c2ed5d72fa75485f,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_c2ed5d72fa75485f,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_c2ed5d72fa75485f,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_c2ed5d72fa75485f,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_c2ed5d72fa75485f,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_cb0685fad8ad43aa,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_cb0685fad8ad43aa,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_cb0685fad8ad43aa,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_cb0685fad8ad43aa,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_cb0685fad8ad43aa,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_cb0685fad8ad43aa,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_cd44e81e84724d4a,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_cd44e81e84724d4a,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_cd44e81e84724d4a,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_cd44e81e84724d4a,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_cd44e81e84724d4a,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_cd44e81e84724d4a,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_ceda2a01073c44f3,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_ceda2a01073c44f3,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_ceda2a01073c44f3,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_ceda2a01073c44f3,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_ceda2a01073c44f3,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_ceda2a01073c44f3,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_d054acaba196402a,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_d054acaba196402a,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_d054acaba196402a,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,EvidenceGold,candidate_scoring,selector,aux_71,runtime_taint_trace.jsonl,,True,taint reached deployment sink,c_d054acaba196402a,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_d054acaba196402a,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,EvidenceGold,candidate_scoring,selector,aux_71,runtime_taint_trace.jsonl,,True,full_audit_component=runtime_taint; taint reached deployment sink,c_d054acaba196402a,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_d0846fda3e5e4736,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_d0846fda3e5e4736,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_d0846fda3e5e4736,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_d0846fda3e5e4736,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_d0846fda3e5e4736,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_d0846fda3e5e4736,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_d55aa91337014b89,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_d55aa91337014b89,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_d55aa91337014b89,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,EvidenceGold,candidate_filter,candidate_filter,aux_73,runtime_taint_trace.jsonl,,True,taint reached deployment sink,c_d55aa91337014b89,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_d55aa91337014b89,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,EvidenceGold,candidate_filter,candidate_filter,aux_73,runtime_taint_trace.jsonl,,True,full_audit_component=runtime_taint; taint reached deployment sink,c_d55aa91337014b89,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_eac81545cbfb4249,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_eac81545cbfb4249,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_eac81545cbfb4249,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_eac81545cbfb4249,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_eac81545cbfb4249,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_eac81545cbfb4249,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_ee3a39fd03e44190,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_ee3a39fd03e44190,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_ee3a39fd03e44190,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_ee3a39fd03e44190,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_ee3a39fd03e44190,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_ee3a39fd03e44190,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_f34ccbf725484c85,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_f34ccbf725484c85,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_f34ccbf725484c85,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_f34ccbf725484c85,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_f34ccbf725484c85,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_f34ccbf725484c85,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_f4d70eb71afc4710,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_f4d70eb71afc4710,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_f4d70eb71afc4710,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,EvidenceGold,candidate_scoring,selector,aux_61,runtime_taint_trace.jsonl,,True,taint reached deployment sink,c_f4d70eb71afc4710,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_f4d70eb71afc4710,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,EvidenceGold,candidate_scoring,selector,aux_61,runtime_taint_trace.jsonl,,True,full_audit_component=runtime_taint; taint reached deployment sink,c_f4d70eb71afc4710,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_f75797537cc541d2,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_f75797537cc541d2,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_f75797537cc541d2,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,EvidenceGold,candidate_scoring,selector,aux_67,runtime_taint_trace.jsonl,,True,taint reached deployment sink,c_f75797537cc541d2,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_f75797537cc541d2,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,EvidenceGold,candidate_scoring,selector,aux_67,runtime_taint_trace.jsonl,,True,full_audit_component=runtime_taint; taint reached deployment sink,c_f75797537cc541d2,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_f7760253c6c444cb,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_f7760253c6c444cb,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,schema_guard,aux_23,,,,extra metadata field,c_f7760253c6c444cb,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,EvidenceGold,candidate_scoring,selector,aux_23,runtime_taint_trace.jsonl,,True,taint reached deployment sink,c_f7760253c6c444cb,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,selected_doc_ids,invariance,selected_doc_ids,selection,,True,changed_qids=1,c_f7760253c6c444cb,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,EvidenceGold,candidate_scoring,selector,aux_23,runtime_taint_trace.jsonl,,True,full_audit_component=runtime_taint; taint reached deployment sink,c_f7760253c6c444cb,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,keyword_static_baseline,label,adapter.py,,,keyword:label,c_ffa58de489ef46d9,keyword_static_baseline,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
False,,,,,,,,,,c_ffa58de489ef46d9,ast_static_dataflow,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,,schema_guard,aux_17,,,,extra metadata field,c_ffa58de489ef46d9,schema_guard,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,EvidenceGold,candidate_scoring,selector,aux_17,runtime_taint_trace.jsonl,,True,taint reached deployment sink,c_ffa58de489ef46d9,runtime_taint,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,,selected_doc_ids,invariance,selected_doc_ids,selection,,True,changed_qids=1,c_ffa58de489ef46d9,invariance,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
True,UNKNOWN_LEAK,EvidenceGold,candidate_scoring,selector,aux_17,runtime_taint_trace.jsonl,,True,full_audit_component=runtime_taint; taint reached deployment sink,c_ffa58de489ef46d9,full_audit,c69fff36c89963f0a8a55bd267584fe3b32aad093936e970cae5aac6d917ea90,4640ce4a3328e6b8b4e4383e059d2e1d0bb0bc06625b1b637acee6b99986ee1f,REPRODUCED
